,full_path,file_name,class_name,feature_array,feature_array_size
25,./Sample-kelapa/data/cut_sample/matang/wav/mtg18b.wav,mtg18b.wav,mature,"[[ 2.21364484e+00 -3.90876195e-01  2.62265912e-02 ... -2.42389780e-02
   1.31048596e-02 -1.57333400e-02]
 [ 2.21118607e+00 -3.54156328e-01  3.38522931e-02 ... -1.43973489e-02
  -2.75186034e-04 -1.69833279e-02]
 [ 2.20329350e+00 -3.57869016e-01  3.15003620e-02 ... -1.69637454e-02
  -2.36520668e-03 -2.34925044e-02]
 ...
 [ 1.95092039e+00  3.40859588e-01  1.61431585e-01 ...  2.58271669e-02
  -4.46394566e-02 -1.01431053e-01]
 [ 1.34790189e+00 -2.54073661e-01 -3.24474891e-03 ...  1.08704585e-02
  -9.59537129e-03  2.52458046e-03]
 [ 1.37506186e+00 -2.11147314e-01 -5.00255259e-03 ...  3.59755637e-03
  -2.20282639e-02  7.08207786e-04]]","(98, 15)"
26,./Sample-kelapa/data/cut_sample/matang/wav/mtg18c.wav,mtg18c.wav,mature,"[[ 2.18742096e+00 -4.02948892e-01 -1.15915112e-01 ...  4.32504432e-02
  -9.86476853e-03  3.50843106e-03]
 [ 2.17458925e+00 -4.04899126e-01 -9.11013222e-02 ...  2.31241699e-02
  -8.23515892e-03 -6.16011019e-04]
 [ 2.12222187e+00 -3.73952119e-01 -1.22430925e-02 ...  3.63061754e-02
   8.40645239e-03 -1.38155814e-02]
 ...
 [ 2.06282288e+00  5.81094575e-01  2.53931588e-01 ...  3.12481760e-02
   7.15590348e-02  7.16372276e-02]
 [ 1.90332782e+00  4.12263431e-01  2.53886760e-01 ... -5.99906351e-02
  -6.33213481e-02  1.96441297e-02]
 [ 1.42347465e+00 -1.65048651e-01 -8.44238511e-02 ...  1.98644214e-02
  -2.04980681e-02 -1.58503290e-03]]","(98, 15)"
27,./Sample-kelapa/data/cut_sample/matang/wav/mtg19a.wav,mtg19a.wav,mature,"[[ 2.03498796e+00 -2.89990727e-01  4.23695821e-02 ...  1.38474074e-02
  -6.47413378e-05  5.25799572e-03]
 [ 2.02584121e+00 -3.16447031e-01  7.84487719e-03 ...  3.11368360e-03
  -8.82953450e-03  2.70009976e-02]
 [ 1.97914354e+00 -3.21059085e-01  5.71833096e-03 ... -1.53304269e-02
  -8.05804504e-03  9.20345589e-03]
 ...
 [ 2.34923680e+00  6.33456420e-01 -1.91239475e-01 ... -2.31115913e-02
   3.63028063e-02  7.16199183e-02]
 [ 2.23933389e+00  6.63946617e-01 -1.01549732e-01 ...  1.77381842e-02
  -1.65849463e-02  5.38655256e-02]
 [ 1.33488733e+00 -6.22955952e-02 -2.39665527e-02 ...  2.29418914e-02
  -1.18630519e-03  2.04091879e-02]]","(98, 15)"
28,./Sample-kelapa/data/cut_sample/matang/wav/mtg19b.wav,mtg19b.wav,mature,"[[ 2.39762412e+00 -6.77498323e-01  1.51050910e-01 ...  6.82302352e-03
  -1.61846632e-03  1.21178248e-02]
 [ 2.31321327e+00 -5.96035978e-01  1.38705538e-01 ... -1.67857945e-02
   6.03357430e-03  1.97698175e-02]
 [ 2.30411749e+00 -5.63637762e-01  1.44272835e-01 ... -1.10989573e-02
   5.70648781e-03  8.28408863e-03]
 ...
 [ 1.75367773e+00  3.18997003e-01  3.80225243e-01 ... -7.60564436e-02
  -4.67798531e-02 -1.07372150e-02]
 [ 1.30454884e+00 -1.84587083e-01  3.79770582e-02 ...  1.96582257e-03
  -6.86085271e-03 -1.72272064e-02]
 [ 1.28420152e+00 -1.59074767e-01  3.39087242e-02 ...  3.00398094e-03
   3.30060419e-03 -9.85543372e-03]]","(98, 15)"
29,./Sample-kelapa/data/cut_sample/matang/wav/mtg19c.wav,mtg19c.wav,mature,"[[ 2.05007110e+00 -3.35083490e-01  6.12476959e-02 ...  2.99373570e-03
  -1.88464781e-03  1.30381562e-02]
 [ 2.09130384e+00 -3.19372065e-01  5.83036833e-02 ...  5.15820211e-03
  -1.64557044e-02 -6.41890290e-03]
 [ 2.08187792e+00 -3.96618068e-01  3.85450065e-02 ...  1.93947767e-02
   6.21298079e-03  2.04269875e-02]
 ...
 [ 1.85023405e+00  4.14583464e-01  1.40865591e-01 ... -8.56691931e-03
  -2.73177449e-02 -1.36594132e-01]
 [ 1.28736164e+00 -1.41402412e-01 -3.14749419e-02 ... -5.38120761e-03
   2.16777876e-02 -7.96633473e-03]
 [ 1.26944809e+00 -1.18772032e-01 -2.38029358e-02 ... -1.73265464e-02
   1.74593459e-02 -1.35151139e-02]]","(98, 15)"
30,./Sample-kelapa/data/cut_sample/matang/wav/mtg1a.wav,mtg1a.wav,mature,"[[ 2.2093794  -0.33700118 -0.00425793 ...  0.00992036  0.01585857
   0.00768753]
 [ 2.18843703 -0.35914978 -0.0284081  ...  0.01254216  0.01739641
   0.01657037]
 [ 2.13285912 -0.3867929  -0.03750153 ...  0.00643411 -0.02208937
  -0.01945755]
 ...
 [ 2.11415478 -0.06865862 -0.24857916 ... -0.00469316  0.06687324
   0.02861742]
 [ 2.11207692  0.00572725 -0.21788345 ...  0.01547907  0.0639479
   0.0337633 ]
 [ 2.06834688  0.02618209 -0.22937232 ...  0.05304031  0.06548172
   0.04188822]]","(98, 15)"
31,./Sample-kelapa/data/cut_sample/matang/wav/mtg1b.wav,mtg1b.wav,mature,"[[ 2.2093794  -0.33700118 -0.00425793 ...  0.00992036  0.01585857
   0.00768753]
 [ 2.18843703 -0.35914978 -0.0284081  ...  0.01254216  0.01739641
   0.01657037]
 [ 2.13285912 -0.3867929  -0.03750153 ...  0.00643411 -0.02208937
  -0.01945755]
 ...
 [ 2.11415478 -0.06865862 -0.24857916 ... -0.00469316  0.06687324
   0.02861742]
 [ 2.11207692  0.00572725 -0.21788345 ...  0.01547907  0.0639479
   0.0337633 ]
 [ 2.06834688  0.02618209 -0.22937232 ...  0.05304031  0.06548172
   0.04188822]]","(98, 15)"
32,./Sample-kelapa/data/cut_sample/matang/wav/mtg1c.wav,mtg1c.wav,mature,"[[ 2.16182007e+00 -3.27845068e-01 -7.03814178e-02 ...  1.97632699e-02
  -1.76022388e-02  1.42766883e-02]
 [ 2.15128793e+00 -3.70423438e-01 -1.17939064e-01 ...  2.34258811e-02
  -6.65631419e-03 -1.56213149e-04]
 [ 2.15210631e+00 -3.59045484e-01 -6.77495442e-02 ...  3.56110620e-02
  -1.16658777e-02 -5.44660354e-03]
 ...
 [ 2.86168102e+00 -3.48000624e-01 -7.87583723e-02 ... -6.25267777e-02
   3.55185967e-02 -1.94927878e-01]
 [ 2.33347217e+00 -9.47291463e-01 -2.55792788e-01 ... -9.42802389e-02
   9.56181699e-02 -6.43331334e-02]
 [ 2.26695705e+00 -9.38306274e-01 -1.66634115e-01 ... -2.55225698e-02
   7.07231923e-02 -1.38982502e-01]]","(98, 15)"
33,./Sample-kelapa/data/cut_sample/matang/wav/mtg20a.wav,mtg20a.wav,mature,"[[ 2.20513749e+00 -3.29186286e-01  2.13004832e-02 ...  5.61736509e-04
   9.63527038e-03  1.34890735e-03]
 [ 2.20356458e+00 -3.60223826e-01 -2.50371962e-02 ...  1.30521542e-02
   1.39109594e-02 -3.01681816e-03]
 [ 2.17434833e+00 -3.90189996e-01  1.19405912e-02 ... -3.27276796e-03
   1.00593727e-02 -7.50944406e-04]
 ...
 [ 2.91128215e+00 -5.20129193e-01 -8.35556167e-02 ... -6.38415788e-05
  -4.78159408e-02 -2.94718528e-02]
 [ 2.84921403e+00 -4.34680645e-01 -3.78509742e-02 ... -2.69859532e-02
  -5.60114152e-02  5.07271163e-03]
 [ 2.81214108e+00 -3.83201109e-01 -1.57519283e-02 ... -2.53937708e-02
  -5.15492208e-02 -3.14899556e-02]]","(98, 15)"
36,./Sample-kelapa/data/cut_sample/matang/wav/mtg2a.wav,mtg2a.wav,mature,"[[ 2.30636714e+00 -4.11179026e-01 -1.34488164e-01 ... -1.15833804e-02
  -2.51009982e-02  3.57091853e-02]
 [ 2.31372266e+00 -4.15052051e-01 -1.34967795e-01 ... -7.48100375e-03
  -3.96920621e-02  2.39332908e-02]
 [ 2.27252500e+00 -3.98559222e-01 -1.14169070e-01 ... -5.92716531e-03
   1.23766878e-03  5.01535896e-02]
 ...
 [ 2.12583650e+00  2.73699475e-01 -5.14183666e-02 ... -1.97934306e-02
  -8.51239635e-02 -6.24284415e-03]
 [ 1.80566729e+00  3.28622948e-01  2.64228729e-01 ... -3.85613611e-02
  -4.89188806e-02 -2.40866453e-03]
 [ 1.79461845e+00  3.59967261e-01  3.07939011e-01 ... -5.06967603e-02
  -4.61139049e-02  2.40945456e-02]]","(98, 15)"
