,full_path,file_name,class_name,feature_array,feature_array_size
12,./Sample-kelapa/data/cut_sample/matang/wav/mtg14a.wav,mtg14a.wav,mature,"[[ 2.43464722e+00 -5.01010051e-01  1.56948664e-02 ... -1.13149933e-02
  -2.65623575e-03 -9.44582629e-03]
 [ 2.43213683e+00 -4.89058551e-01  6.52076954e-02 ... -1.30957108e-02
   1.75326263e-02  4.64249442e-03]
 [ 2.45812301e+00 -5.42122607e-01  4.70567287e-02 ... -6.94568605e-03
   1.71433872e-02  2.33538519e-03]
 ...
 [ 2.48547214e+00 -8.56405142e-02 -2.30276948e-01 ...  4.58982905e-02
  -3.54084235e-02 -2.00716447e-02]
 [ 2.49943946e+00 -7.89219314e-02 -1.92052803e-01 ...  4.50481348e-02
  -3.30446972e-02 -2.30440747e-02]
 [ 2.39111703e+00 -1.78256292e-01 -2.57361371e-01 ...  6.52940871e-02
  -3.79412979e-02 -4.14556750e-02]]","(98, 21)"
13,./Sample-kelapa/data/cut_sample/matang/wav/mtg14b.wav,mtg14b.wav,mature,"[[ 2.19095379e+00 -3.83324002e-01 -5.81864175e-02 ... -7.77302487e-03
  -2.99605372e-02  8.22316125e-04]
 [ 2.16491183e+00 -3.93961117e-01 -2.50777863e-02 ...  2.31977260e-02
  -3.05372598e-03 -1.42347292e-02]
 [ 2.17205151e+00 -4.08089375e-01 -6.35261073e-02 ...  2.68985942e-02
  -2.04394420e-02 -2.25270428e-02]
 ...
 [ 1.98069976e+00 -1.38990527e-02 -4.06118237e-01 ... -4.70026168e-03
   2.76907838e-02 -3.50334762e-02]
 [ 1.90567780e+00  5.36819058e-02 -3.10760138e-01 ... -2.70796516e-02
  -3.67240181e-03  5.62433756e-02]
 [ 1.95593547e+00  8.05292626e-02 -3.75254130e-01 ...  5.13496970e-03
   7.74619581e-04  3.14624161e-02]]","(98, 21)"
14,./Sample-kelapa/data/cut_sample/matang/wav/mtg14c.wav,mtg14c.wav,mature,"[[ 2.20234905e+00 -2.96352776e-01 -2.33379047e-02 ... -4.41390846e-03
  -1.73548741e-05 -1.27458500e-02]
 [ 2.18921680e+00 -2.90520973e-01  4.18841965e-03 ... -1.78246584e-02
  -1.92134513e-03 -9.63458336e-03]
 [ 2.19271276e+00 -2.80067136e-01 -2.31513161e-02 ... -5.35503620e-03
   4.87711813e-03 -9.07769770e-04]
 ...
 [ 2.75563645e+00 -6.61264258e-01 -3.12655469e-01 ... -4.70974303e-03
  -4.14723104e-02 -2.24386821e-02]
 [ 2.69270674e+00 -6.39365418e-01 -1.65766555e-01 ... -3.48873485e-02
  -3.98834640e-02 -5.02175833e-02]
 [ 2.61674646e+00 -5.40310664e-01 -3.28491768e-01 ... -5.97363880e-05
  -7.10440541e-02 -6.67588238e-03]]","(98, 21)"
15,./Sample-kelapa/data/cut_sample/matang/wav/mtg15a.wav,mtg15a.wav,mature,"[[ 2.07684515e+00 -3.78545598e-01  4.97943345e-02 ...  1.34130085e-03
   9.12553853e-03 -7.66507799e-03]
 [ 2.05302651e+00 -3.70722831e-01  2.55532439e-02 ...  1.11659656e-03
   5.25000627e-03 -1.09431543e-02]
 [ 2.05961482e+00 -3.28793668e-01  2.23914669e-02 ...  2.03205626e-02
   2.23506956e-02 -1.10295758e-02]
 ...
 [ 1.68116335e+00  8.92684175e-02 -2.93199469e-01 ... -1.68971126e-03
  -3.46178529e-02  1.11373640e-02]
 [ 1.29322207e+00 -1.07176152e-01 -3.49362623e-02 ...  3.33202777e-03
  -3.37486581e-03 -6.35078650e-03]
 [ 1.28845828e+00 -1.07773278e-01 -4.97499078e-02 ... -1.29977874e-02
  -2.05715372e-02 -9.31353863e-03]]","(98, 21)"
18,./Sample-kelapa/data/cut_sample/matang/wav/mtg16a.wav,mtg16a.wav,mature,"[[ 2.13237666 -0.3971011  -0.04087718 ...  0.0115732  -0.01218931
  -0.00368925]
 [ 2.13022449 -0.40846032 -0.03030852 ...  0.01584165 -0.01599092
  -0.0110465 ]
 [ 2.16664795 -0.40728831 -0.04070952 ...  0.00525974 -0.00617716
  -0.00781846]
 ...
 [ 2.67745375 -1.21736566 -0.13415952 ... -0.0659465   0.018297
  -0.02370278]
 [ 2.75798827 -1.25474588 -0.13853473 ... -0.03460054  0.01026161
  -0.01532847]
 [ 2.79199969 -1.25414085 -0.15647007 ... -0.06128444  0.01048241
  -0.00692162]]","(98, 21)"
19,./Sample-kelapa/data/cut_sample/matang/wav/mtg16b.wav,mtg16b.wav,mature,"[[ 2.31711367e+00 -4.73902497e-01 -1.42150992e-01 ...  1.60602074e-02
   1.63029458e-02 -1.02038493e-02]
 [ 2.30824431e+00 -4.70346088e-01 -1.10002777e-01 ...  1.00409134e-02
   2.99296072e-05 -9.13718178e-03]
 [ 2.38334300e+00 -4.98980771e-01 -1.59415596e-01 ...  1.38780210e-02
  -5.29013645e-03  2.70728545e-03]
 ...
 [ 2.75516254e+00 -6.28670652e-01  8.61989402e-02 ... -4.77651783e-02
  -1.37820269e-02 -2.58850994e-02]
 [ 2.47125820e+00 -3.97636292e-01  8.00786584e-02 ... -3.49306923e-02
  -1.45190752e-02 -4.82793233e-02]
 [ 2.13330671e+00 -2.70819691e-01  3.62053063e-01 ... -2.39799145e-02
  -8.24649027e-03 -9.99819444e-02]]","(98, 21)"
20,./Sample-kelapa/data/cut_sample/matang/wav/mtg16c.wav,mtg16c.wav,mature,"[[ 2.07169095e+00 -3.28866604e-01 -1.16299640e-02 ... -8.76209091e-03
  -1.14680414e-02  8.92065838e-03]
 [ 2.04534113e+00 -3.32474487e-01  1.86591179e-02 ... -5.47605534e-03
  -5.10913866e-03 -4.85761435e-04]
 [ 2.03126617e+00 -3.37413628e-01  4.96113490e-03 ... -5.12135092e-03
  -1.95465006e-02 -1.27164452e-02]
 ...
 [ 2.14092744e+00  5.08669660e-01 -4.74137646e-02 ... -1.55939053e-02
  -3.86722382e-02 -4.64267903e-03]
 [ 1.72368543e+00  3.26012841e-01  1.26948906e-01 ...  3.46382647e-03
  -3.47198746e-02 -7.08594069e-02]
 [ 1.30195902e+00 -8.67623221e-02  9.73275641e-03 ... -2.57581307e-03
  -3.39904944e-03 -1.13318508e-02]]","(98, 21)"
21,./Sample-kelapa/data/cut_sample/matang/wav/mtg17a.wav,mtg17a.wav,mature,"[[ 2.08420395e+00 -3.15136016e-01 -1.97050203e-02 ... -2.03020276e-02
   7.30454455e-03 -9.99752538e-03]
 [ 2.07795843e+00 -2.99624108e-01 -1.97349756e-02 ... -7.62808153e-03
   5.41490363e-03 -5.14609333e-03]
 [ 2.05932880e+00 -3.25218098e-01 -3.93935540e-05 ...  6.97581201e-04
   9.42959181e-03 -1.03537990e-02]
 ...
 [ 1.80745361e+00 -5.28154844e-01 -3.89836463e-01 ... -2.81902165e-02
  -2.74463491e-02  4.71737589e-02]
 [ 1.77729814e+00 -5.42803510e-01 -4.15336061e-01 ... -3.37484045e-02
  -2.52972363e-02  4.66591325e-02]
 [ 1.80772295e+00 -5.66602085e-01 -4.33771279e-01 ... -2.29658835e-02
  -2.68262960e-02  3.86364681e-02]]","(98, 21)"
22,./Sample-kelapa/data/cut_sample/matang/wav/mtg17b.wav,mtg17b.wav,mature,"[[ 2.10094390e+00 -4.00683702e-01  3.75502459e-03 ... -9.34084225e-03
   1.65256469e-02 -6.98349402e-04]
 [ 2.18897480e+00 -4.18855171e-01  1.12238699e-02 ...  1.16925628e-02
   2.36885705e-02 -1.43546016e-02]
 [ 2.17945717e+00 -4.62432177e-01  7.41923848e-03 ... -1.10996506e-02
  -3.48299739e-03 -2.30252448e-02]
 ...
 [ 2.83811358e+00 -1.04774570e+00 -3.84419037e-01 ... -1.01458611e-02
   5.84780990e-05 -1.38826311e-02]
 [ 2.91380661e+00 -1.07468277e+00 -4.12855778e-01 ... -2.98285944e-02
   1.02193595e-02 -2.65517826e-03]
 [ 2.64178290e+00 -1.23307722e+00 -1.71264112e-01 ... -3.59648883e-02
   2.02287596e-03 -2.05778592e-02]]","(98, 21)"
23,./Sample-kelapa/data/cut_sample/matang/wav/mtg17c.wav,mtg17c.wav,mature,"[[ 2.16436437e+00 -3.16110137e-01 -5.12572092e-02 ... -2.62290228e-02
  -4.30604707e-03 -1.07204161e-02]
 [ 2.16902449e+00 -3.43114841e-01 -9.07580024e-02 ... -7.65636637e-03
  -6.72290837e-03 -1.27037980e-02]
 [ 2.18738025e+00 -3.60973098e-01 -1.03499793e-01 ... -1.59776609e-02
   2.03865312e-03 -9.56175564e-04]
 ...
 [ 2.22390969e+00 -1.15210061e+00  8.47788026e-02 ... -4.71871651e-03
  -4.59311566e-03 -4.40526137e-02]
 [ 2.16305554e+00 -1.12282143e+00  9.84731081e-02 ...  8.84958000e-03
  -1.69549399e-02 -3.47650131e-02]
 [ 1.87122859e+00 -8.89528275e-01  7.74724177e-02 ... -1.90880550e-03
  -3.39652134e-02  6.57045715e-02]]","(98, 21)"
24,./Sample-kelapa/data/cut_sample/matang/wav/mtg18a.wav,mtg18a.wav,mature,"[[ 2.23624060e+00 -4.25797756e-01  5.82874296e-02 ... -7.70991070e-03
   5.33221294e-03 -3.49618200e-02]
 [ 2.35901679e+00 -2.99174968e-01  2.18967935e-02 ... -7.54694151e-03
   4.46358401e-03  3.40026967e-03]
 [ 2.35048001e+00 -2.86431618e-01  2.26227070e-02 ... -7.37895600e-03
  -1.93968288e-02 -1.28349889e-03]
 ...
 [ 2.66097716e+00 -7.82971061e-01 -2.71307938e-01 ... -2.04761412e-02
  -2.00964960e-03 -1.37428548e-03]
 [ 2.01757806e+00 -8.01553697e-01 -5.94049680e-02 ...  6.02023464e-02
  -5.98500400e-02  1.83389726e-02]
 [ 1.49561162e+00 -3.42233400e-01  4.58326708e-03 ... -9.01763036e-03
   1.53697925e-03 -5.50163520e-03]]","(98, 21)"
25,./Sample-kelapa/data/cut_sample/matang/wav/mtg18b.wav,mtg18b.wav,mature,"[[ 2.21364484e+00 -3.90876195e-01  2.62265912e-02 ...  1.27453566e-02
   8.92482015e-03 -8.56030352e-03]
 [ 2.21118607e+00 -3.54156328e-01  3.38522931e-02 ...  2.37760999e-03
  -3.36806704e-03 -8.65080921e-04]
 [ 2.20329350e+00 -3.57869016e-01  3.15003620e-02 ...  1.55494406e-02
  -6.71088335e-03 -3.83322919e-03]
 ...
 [ 1.95092039e+00  3.40859588e-01  1.61431585e-01 ... -1.75334111e-02
  -7.00074264e-02 -1.00373573e-01]
 [ 1.34790189e+00 -2.54073661e-01 -3.24474891e-03 ... -1.39812054e-02
  -1.55244376e-02 -3.10287923e-03]
 [ 1.37506186e+00 -2.11147314e-01 -5.00255259e-03 ... -2.08177676e-02
  -4.05809730e-03  4.86586863e-03]]","(98, 21)"
26,./Sample-kelapa/data/cut_sample/matang/wav/mtg18c.wav,mtg18c.wav,mature,"[[ 2.18742096e+00 -4.02948892e-01 -1.15915112e-01 ... -1.39434332e-02
   1.99623629e-03 -4.32013497e-03]
 [ 2.17458925e+00 -4.04899126e-01 -9.11013222e-02 ...  2.57829902e-03
  -1.60347109e-03 -1.40773109e-02]
 [ 2.12222187e+00 -3.73952119e-01 -1.22430925e-02 ... -1.36880977e-02
  -6.73649073e-03  1.15005991e-02]
 ...
 [ 2.06282288e+00  5.81094575e-01  2.53931588e-01 ... -2.41487167e-02
   3.88847542e-02  4.81749868e-02]
 [ 1.90332782e+00  4.12263431e-01  2.53886760e-01 ... -5.95151863e-02
  -6.39077037e-02 -2.40152186e-02]
 [ 1.42347465e+00 -1.65048651e-01 -8.44238511e-02 ... -1.92943987e-03
  -4.41398622e-03 -2.58124338e-03]]","(98, 21)"
27,./Sample-kelapa/data/cut_sample/matang/wav/mtg19a.wav,mtg19a.wav,mature,"[[ 2.03498796e+00 -2.89990727e-01  4.23695821e-02 ... -7.10077359e-03
  -5.84782871e-03 -1.26854956e-02]
 [ 2.02584121e+00 -3.16447031e-01  7.84487719e-03 ... -7.12018480e-03
  -1.77328054e-03 -5.56813726e-03]
 [ 1.97914354e+00 -3.21059085e-01  5.71833096e-03 ... -8.05910987e-03
   9.67368960e-05 -9.75871437e-03]
 ...
 [ 2.34923680e+00  6.33456420e-01 -1.91239475e-01 ... -5.08311231e-02
  -5.01990803e-02 -6.86081751e-03]
 [ 2.23933389e+00  6.63946617e-01 -1.01549732e-01 ...  5.99195599e-02
  -2.27115396e-03 -4.99134881e-02]
 [ 1.33488733e+00 -6.22955952e-02 -2.39665527e-02 ... -5.78185460e-03
   4.72150659e-03 -1.00305854e-02]]","(98, 21)"
28,./Sample-kelapa/data/cut_sample/matang/wav/mtg19b.wav,mtg19b.wav,mature,"[[ 2.39762412e+00 -6.77498323e-01  1.51050910e-01 ... -2.40621752e-02
   2.02224867e-02 -3.37570162e-02]
 [ 2.31321327e+00 -5.96035978e-01  1.38705538e-01 ...  2.08407300e-02
   2.75675801e-02 -1.07824256e-02]
 [ 2.30411749e+00 -5.63637762e-01  1.44272835e-01 ... -3.15559234e-03
   1.04201407e-02 -2.07914972e-02]
 ...
 [ 1.75367773e+00  3.18997003e-01  3.80225243e-01 ... -1.73558175e-02
  -2.50446606e-02 -2.19258651e-02]
 [ 1.30454884e+00 -1.84587083e-01  3.79770582e-02 ...  5.12782694e-04
   4.66858363e-03 -1.23099382e-02]
 [ 1.28420152e+00 -1.59074767e-01  3.39087242e-02 ... -8.25379328e-03
  -4.52830915e-03  9.16747594e-04]]","(98, 21)"
29,./Sample-kelapa/data/cut_sample/matang/wav/mtg19c.wav,mtg19c.wav,mature,"[[ 2.05007110e+00 -3.35083490e-01  6.12476959e-02 ...  1.53786696e-02
   1.03111911e-02 -1.91637933e-03]
 [ 2.09130384e+00 -3.19372065e-01  5.83036833e-02 ...  1.10758335e-02
   1.21217026e-06  3.91931183e-03]
 [ 2.08187792e+00 -3.96618068e-01  3.85450065e-02 ...  2.59444286e-03
  -7.42950589e-03 -2.06044168e-02]
 ...
 [ 1.85023405e+00  4.14583464e-01  1.40865591e-01 ... -2.23194778e-02
  -6.34727416e-02 -8.90933648e-02]
 [ 1.28736164e+00 -1.41402412e-01 -3.14749419e-02 ... -9.43782156e-03
   4.49153480e-05 -1.11720406e-02]
 [ 1.26944809e+00 -1.18772032e-01 -2.38029358e-02 ...  3.45417613e-03
  -1.51454732e-03 -1.46996446e-02]]","(98, 21)"
30,./Sample-kelapa/data/cut_sample/matang/wav/mtg1a.wav,mtg1a.wav,mature,"[[ 2.2093794  -0.33700118 -0.00425793 ... -0.01746859  0.00869899
   0.00247251]
 [ 2.18843703 -0.35914978 -0.0284081  ... -0.00262307  0.00502624
  -0.01560521]
 [ 2.13285912 -0.3867929  -0.03750153 ...  0.01135024  0.00818534
  -0.00971495]
 ...
 [ 2.11415478 -0.06865862 -0.24857916 ... -0.00481039 -0.03169425
  -0.03307068]
 [ 2.11207692  0.00572725 -0.21788345 ... -0.00851403 -0.03901564
  -0.02060692]
 [ 2.06834688  0.02618209 -0.22937232 ... -0.03507002 -0.03676576
  -0.01133655]]","(98, 21)"
31,./Sample-kelapa/data/cut_sample/matang/wav/mtg1b.wav,mtg1b.wav,mature,"[[ 2.2093794  -0.33700118 -0.00425793 ... -0.01746859  0.00869899
   0.00247251]
 [ 2.18843703 -0.35914978 -0.0284081  ... -0.00262307  0.00502624
  -0.01560521]
 [ 2.13285912 -0.3867929  -0.03750153 ...  0.01135024  0.00818534
  -0.00971495]
 ...
 [ 2.11415478 -0.06865862 -0.24857916 ... -0.00481039 -0.03169425
  -0.03307068]
 [ 2.11207692  0.00572725 -0.21788345 ... -0.00851403 -0.03901564
  -0.02060692]
 [ 2.06834688  0.02618209 -0.22937232 ... -0.03507002 -0.03676576
  -0.01133655]]","(98, 21)"
32,./Sample-kelapa/data/cut_sample/matang/wav/mtg1c.wav,mtg1c.wav,mature,"[[ 2.16182007e+00 -3.27845068e-01 -7.03814178e-02 ...  3.05771536e-03
  -2.12815563e-02 -1.47206630e-02]
 [ 2.15128793e+00 -3.70423438e-01 -1.17939064e-01 ...  1.18466521e-02
  -1.92861367e-02 -6.38761506e-03]
 [ 2.15210631e+00 -3.59045484e-01 -6.77495442e-02 ... -4.72421904e-03
   1.06909584e-03  6.52155236e-04]
 ...
 [ 2.86168102e+00 -3.48000624e-01 -7.87583723e-02 ... -1.24460559e-02
  -3.04142382e-02 -1.34278022e-01]
 [ 2.33347217e+00 -9.47291463e-01 -2.55792788e-01 ... -1.04043139e-02
   1.81240554e-02 -4.66395411e-02]
 [ 2.26695705e+00 -9.38306274e-01 -1.66634115e-01 ... -4.51976937e-02
   9.72648498e-03 -3.51508780e-02]]","(98, 21)"
33,./Sample-kelapa/data/cut_sample/matang/wav/mtg20a.wav,mtg20a.wav,mature,"[[ 2.20513749e+00 -3.29186286e-01  2.13004832e-02 ...  3.23135323e-03
   8.28532929e-03 -3.35969336e-03]
 [ 2.20356458e+00 -3.60223826e-01 -2.50371962e-02 ...  1.51110370e-02
  -3.76594385e-03  6.46938643e-04]
 [ 2.17434833e+00 -3.90189996e-01  1.19405912e-02 ...  1.05263182e-02
  -2.32404873e-02 -1.74131699e-02]
 ...
 [ 2.91128215e+00 -5.20129193e-01 -8.35556167e-02 ... -4.14148597e-02
  -5.19602878e-02 -2.05477151e-02]
 [ 2.84921403e+00 -4.34680645e-01 -3.78509742e-02 ... -4.36910567e-02
  -3.27358441e-02 -3.90464164e-02]
 [ 2.81214108e+00 -3.83201109e-01 -1.57519283e-02 ... -1.67088640e-02
  -2.26042159e-02 -1.83852855e-02]]","(98, 21)"
36,./Sample-kelapa/data/cut_sample/matang/wav/mtg2a.wav,mtg2a.wav,mature,"[[ 2.30636714e+00 -4.11179026e-01 -1.34488164e-01 ...  4.08343737e-03
   3.96073179e-03  1.01309847e-03]
 [ 2.31372266e+00 -4.15052051e-01 -1.34967795e-01 ...  1.12432445e-02
   3.06313309e-03 -1.46336156e-02]
 [ 2.27252500e+00 -3.98559222e-01 -1.14169070e-01 ...  9.33695260e-03
  -9.91604702e-03 -1.64098769e-02]
 ...
 [ 2.12583650e+00  2.73699475e-01 -5.14183666e-02 ... -2.46889119e-02
  -4.58320572e-02  4.06307145e-02]
 [ 1.80566729e+00  3.28622948e-01  2.64228729e-01 ... -4.37393996e-02
  -2.78458237e-02 -1.18426863e-02]
 [ 1.79461845e+00  3.59967261e-01  3.07939011e-01 ... -3.43878972e-02
  -4.72083779e-02 -3.17640819e-02]]","(98, 21)"
